country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_travelled,abs_reason_other,abs_reason_market,abs_reason_school,nc_reason_others,nc_reason_child_sick,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
ALG,MEDEA,CHABOUNIA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,46,14,60,45,13,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
ALG,MEDEA,CHABOUNIA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,31,29,60,30,29,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ALG,MEDEA,CHALLALET EL ADAOURA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,12,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MEDEA,CHALLALET EL ADAOURA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MEDEA,KSAR BOUKHARI,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,9,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,26,34,60,26,33,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0.02
ALG,MEDEA,KSAR BOUKHARI,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,9,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MEDEA,MEDEA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MEDEA,MEDEA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MEDEA,TABLAT,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MEDEA,TABLAT,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MILA,AIN BEIDA AHRICHE,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MILA,AIN BEIDA AHRICHE,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MILA,CHELGHOUM LAID,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,29,31,60,27,25,52,8,Fail,moderate,0,0,7,0,0,0,1,0,0,3,0,4,0,0,0,0,87.5,0,0,0,12.5,0.13
ALG,MILA,CHELGHOUM LAID,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,37,23,60,37,22,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ALG,MILA,FERDJIOUA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MILA,FERDJIOUA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MILA,MILA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,34,26,60,33,26,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0.02
ALG,MILA,MILA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,32,28,60,32,25,57,3,Pass,high,0,0,1,0,0,0,2,0,0,1,0,0,1,1,0,0,33.33,0,0,0,66.67,0.05
ALG,MILA,TADJENANET,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,6,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MILA,TADJENANET,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,7,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MOSTAGANEM,ACHAACHA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,12,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,34,26,60,32,26,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,100,0.03
ALG,MOSTAGANEM,ACHAACHA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,7,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MOSTAGANEM,AIN TEDLES,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,31,29,60,26,27,53,7,Fail,moderate,0,0,0,0,0,0,7,0,0,0,0,0,3,3,0,0,0,0,0,0,100,0.12
ALG,MOSTAGANEM,AIN TEDLES,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,33,27,60,30,27,57,3,Pass,high,0,0,2,0,0,0,1,0,2,0,0,0,0,1,0,0,66.67,0,0,0,33.33,0.05
ALG,MOSTAGANEM,MESRA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,39,21,60,32,21,53,7,Fail,moderate,0,0,4,0,0,0,3,0,0,3,0,1,0,0,0,0,57.14,0,0,0,42.86,0.12
ALG,MOSTAGANEM,MESRA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MOSTAGANEM,MOSTAGANEM,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,33,27,60,32,26,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,100,0.03
ALG,MOSTAGANEM,MOSTAGANEM,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,31,29,60,30,29,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0.02
ALG,MOSTAGANEM,SIDI ALI,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MOSTAGANEM,SIDI ALI,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MOSTAGANEM,SIDI LAKHDAR,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,26,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,27,43,70,27,37,64,6,Fail,moderate,0,0,2,0,0,0,4,0,2,0,0,0,4,0,0,0,33.33,0,0,0,66.67,0.09
ALG,MOSTAGANEM,SIDI LAKHDAR,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,20,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,24,36,60,23,36,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0.02
ALG,NAAMA,AIN SEFRA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,NAAMA,AIN SEFRA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,NAAMA,EPSP AIN SEFRA,ALG-2023-09-01_nOPV,nOPV2,Rnd1,15,2024-06-28T00:00:00Z,2024-07-02,2024-10-02,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,NAAMA,EPSP AIN SEFRA,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,NAAMA,EPSP AIN SEFRA,nOPV2022,nOPV2,Rnd1,21,2022-12-11T00:00:00Z,2022-12-15,2022-12-16,33,27,60,29,24,53,7,Fail,moderate,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0.12
ALG,NAAMA,EPSP AIN SEFRA,nOPV2022,nOPV2,Rnd2,21,2023-01-22T00:00:00Z,2023-01-26,2023-01-27,33,27,60,33,25,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,100,0.03
ALG,NAAMA,EPSP MECHERIA,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-08-02,32,28,60,26,23,49,11,Fail,poor,0,0,3,0,0,0,8,0,2,1,0,0,0,0,0,0,27.27,0,0,0,72.73,0.18
ALG,NAAMA,EPSP MECHERIA,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,NAAMA,EPSP MECHERIA,nOPV2022,nOPV2,Rnd1,20,2022-12-10T00:00:00Z,2022-12-14,2022-12-15,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,NAAMA,EPSP MECHERIA,nOPV2022,nOPV2,Rnd2,21,2023-01-22T00:00:00Z,2023-01-26,2023-01-26,41,19,60,38,16,54,6,Fail,moderate,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,16.67,0,0,0,83.33,0.1
ALG,NAAMA,EPSP MEKMEN BENAMER,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-08-02,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,NAAMA,EPSP MEKMEN BENAMER,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,NAAMA,EPSP MEKMEN BENAMER,nOPV2022,nOPV2,Rnd1,14,2022-12-10T00:00:00Z,2022-12-14,2022-12-15,33,27,60,27,23,50,10,Fail,poor,0,0,1,0,0,0,9,0,0,0,1,0,0,1,0,0,10,0,0,0,90,0.17
ALG,NAAMA,EPSP MEKMEN BENAMER,nOPV2022,nOPV2,Rnd2,21,2023-01-22T00:00:00Z,2023-01-26,2023-01-26,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,NAAMA,EPSP NAAMA,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-08-02,39,21,60,28,17,45,15,Fail,poor,0,0,4,0,0,0,11,0,0,0,4,0,2,3,0,0,26.67,0,0,0,73.33,0.25
ALG,NAAMA,EPSP NAAMA,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,33,27,60,32,26,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0.03
ALG,NAAMA,EPSP NAAMA,nOPV2022,nOPV2,Rnd1,21,2022-12-10T00:00:00Z,2022-12-14,2022-12-15,32,28,60,31,25,56,4,Fail,moderate,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.07
ALG,NAAMA,EPSP NAAMA,nOPV2022,nOPV2,Rnd2,21,2023-01-22T00:00:00Z,2023-01-26,2023-01-26,28,32,60,27,31,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
ALG,NAAMA,MECHERIA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,NAAMA,MECHERIA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,NAAMA,MEKMEN BENAMER,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,NAAMA,MEKMEN BENAMER,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,NAAMA,NAAMA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,32,28,60,29,27,56,4,Fail,moderate,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.07
ALG,NAAMA,NAAMA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ORAN,AIN EL TURK,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,35,25,60,27,22,49,11,Fail,poor,0,0,1,0,0,0,10,0,0,0,1,0,1,0,0,0,9.09,0,0,0,90.91,0.18
ALG,ORAN,AIN EL TURK,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,31,29,60,30,28,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,100,0.03
ALG,ORAN,ARZEW,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,29,31,60,28,29,57,3,Pass,high,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0.05
ALG,ORAN,ARZEW,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ORAN,BOUTLILIS,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ORAN,BOUTLILIS,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ORAN,ES SENIA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,22,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,32,28,60,32,26,58,2,Pass,high,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,50,0,0,0,50,0.03
ALG,ORAN,ES SENIA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ORAN,ESSEDIKIA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,32,28,60,29,25,54,6,Fail,moderate,0,0,3,0,0,0,3,0,0,1,2,0,1,0,0,0,50,0,0,0,50,0.1
ALG,ORAN,ESSEDIKIA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ORAN,FRONT DE MER,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,30,30,60,29,30,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0.02
ALG,ORAN,FRONT DE MER,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ORAN,HAI BOUAMAMA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,35,25,60,34,24,58,2,Pass,high,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,50,0,0,0,50,0.03
ALG,ORAN,HAI BOUAMAMA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ORAN,HAI EL GHOUALEM,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ORAN,HAI EL GHOUALEM,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ORAN,OUED TLILAT,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,33,27,60,33,26,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0.02
ALG,ORAN,OUED TLILAT,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,OUARGLA,BORMA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,OUARGLA,BORMA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,OUARGLA,EL HADJIRA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,OUARGLA,EL HADJIRA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,OUARGLA,EPSP EL BORMA,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-07-29T00:00:00Z,2024-08-02,2024-09-02,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,OUARGLA,EPSP EL BORMA,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,OUARGLA,EPSP EL BORMA,nOPV2022,nOPV2,Rnd1,20,2022-12-10T00:00:00Z,2022-12-14,2022-12-15,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,OUARGLA,EPSP EL BORMA,nOPV2022,nOPV2,Rnd2,21,2023-01-22T00:00:00Z,2023-01-26,2023-01-26,28,32,60,27,29,56,4,Fail,moderate,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,50,0,0,0,50,0.07
ALG,OUARGLA,EPSP EL BORMA,nOPV2022,nOPV2,Rnd3,21,2023-03-22T00:00:00Z,2023-03-26,2023-03-26,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,OUARGLA,EPSP EL HADJIRA,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-10-02,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,OUARGLA,EPSP EL HADJIRA,ALG-2024-01-01_nOPV,nOPV2,Rnd1,20,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,OUARGLA,EPSP EL HADJIRA,nOPV2022,nOPV2,Rnd1,21,2022-12-10T00:00:00Z,2022-12-14,2022-12-15,36,24,60,31,23,54,6,Fail,moderate,0,0,4,0,0,0,2,0,0,2,2,0,1,0,0,0,66.67,0,0,0,33.33,0.1
ALG,OUARGLA,EPSP EL HADJIRA,nOPV2022,nOPV2,Rnd2,21,2023-01-22T00:00:00Z,2023-01-26,2023-01-27,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,OUARGLA,EPSP EL HADJIRA,nOPV2022,nOPV2,Rnd3,21,2023-03-21T00:00:00Z,2023-03-25,2023-03-26,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,OUARGLA,EPSP HASSI MESSAOUD,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-09-28T00:00:00Z,2024-10-02,2024-10-02,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,OUARGLA,EPSP HASSI MESSAOUD,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,OUARGLA,EPSP HASSI MESSAOUD,nOPV2022,nOPV2,Rnd1,20,2022-12-10T00:00:00Z,2022-12-14,2022-12-19,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,OUARGLA,EPSP HASSI MESSAOUD,nOPV2022,nOPV2,Rnd2,16,2023-01-22T00:00:00Z,2023-01-26,2023-01-29,35,25,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ALG,OUARGLA,EPSP HASSI MESSAOUD,nOPV2022,nOPV2,Rnd3,21,2023-03-23T00:00:00Z,2023-03-27,2023-03-27,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,OUARGLA,EPSP OUARGLA,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-08-29T00:00:00Z,2024-09-02,2024-10-02,31,29,60,31,27,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
