country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_in_playground,abs_reason_market,abs_reason_other,abs_reason_school,abs_reason_travelled,abs_reason_farm,nc_reason_no_care_giver_consent,nc_reason_no_felt_need,nc_reason_too_many_rnd,nc_reason_vaccines_safety,nc_reason_others,nc_reason_covid_19,nc_reason_religious_cultural,nc_reason_child_sick,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
ETH,SOUTH ETHIOPIA,BURJI ZONE,Addis Ababa,,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-07,30,30,60,28,30,58,2,Pass,high,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
ETH,SOUTH ETHIOPIA,DILLA REGIOPOLIS,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,21,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,36,24,60,35,23,58,2,Pass,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
ETH,SOUTH ETHIOPIA,GAMO,Addis Ababa,,Rnd1,85,2025-02-16T00:00:00Z,2025-02-20,2025-03-05,137,113,250,133,104,237,13,Fail,poor,0,6,5,1,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,46.15,38.46,7.69,7.69,0,0,0.05
ETH,SOUTH ETHIOPIA,GAMO,Addis Ababa,,Rnd2,84,2025-05-30T00:00:00Z,2025-06-03,2025-06-07,134,106,240,129,101,230,10,Fail,poor,0,6,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,10,0,0,20,10,0.04
ETH,SOUTH ETHIOPIA,GAMO,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,91,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,152,118,270,150,116,266,4,Fail,moderate,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,25,0,0,25,0,0.01
ETH,SOUTH ETHIOPIA,GARDULA,Addis Ababa,,Rnd1,22,2025-02-16T00:00:00Z,2025-02-20,2025-03-01,42,28,70,40,25,65,5,Fail,moderate,0,0,5,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07
ETH,SOUTH ETHIOPIA,GARDULA,Addis Ababa,,Rnd2,28,2025-06-01T00:00:00Z,2025-06-05,2025-06-07,37,43,80,34,42,76,4,Fail,moderate,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.05
ETH,SOUTH ETHIOPIA,GARDULA,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,27,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,42,38,80,41,38,79,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.01
ETH,SOUTH ETHIOPIA,GEDEO,Addis Ababa,,Rnd0,63,2025-10-12T00:00:00Z,2025-10-16,2025-10-18,91,89,180,91,89,180,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SOUTH ETHIOPIA,GEDEO,Addis Ababa,,Rnd1,63,2025-02-23T00:00:00Z,2025-02-27,2025-03-04,93,87,180,91,83,174,6,Fail,moderate,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0,0.03
ETH,SOUTH ETHIOPIA,GEDEO,Addis Ababa,,Rnd2,66,2025-05-28T00:00:00Z,2025-06-01,2025-06-10,83,107,190,81,105,186,4,Fail,moderate,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,75,0,0.02
ETH,SOUTH ETHIOPIA,GEDEO,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,64,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,100,90,190,99,90,189,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.01
ETH,SOUTH ETHIOPIA,GOFA,Addis Ababa,,Rnd1,63,2025-02-21T00:00:00Z,2025-02-25,2025-03-03,105,75,180,105,73,178,2,Pass,high,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.01
ETH,SOUTH ETHIOPIA,GOFA,Addis Ababa,,Rnd2,63,2025-05-31T00:00:00Z,2025-06-04,2025-06-09,104,76,180,104,76,180,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SOUTH ETHIOPIA,GOFA,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,44,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,70,60,130,67,54,121,9,Fail,poor,0,3,2,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,33.33,22.22,0,11.11,33.33,0,0.07
ETH,SOUTH ETHIOPIA,KONSO,Addis Ababa,,Rnd1,22,2025-02-18T00:00:00Z,2025-02-22,2025-03-01,41,29,70,40,27,67,3,Pass,high,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,33.33,33.33,33.33,0,0,0,0,0.04
ETH,SOUTH ETHIOPIA,KONSO,Addis Ababa,,Rnd2,21,2025-05-31T00:00:00Z,2025-06-04,2025-06-06,32,28,60,31,27,58,2,Pass,high,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0.03
ETH,SOUTH ETHIOPIA,KONSO,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,21,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,32,28,60,32,25,57,3,Pass,high,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0.05
ETH,SOUTH ETHIOPIA,KOORE,Addis Ababa,,Rnd1,23,2025-02-16T00:00:00Z,2025-02-20,2025-03-01,37,43,80,29,24,53,27,Fail,very poor,1,2,10,1,0,13,0,0,1,1,0,2,0,6,0,0,0,0,0,0,1,0,3.7,7.41,37.04,3.7,0,48.15,0,0.34
ETH,SOUTH ETHIOPIA,KOORE,Addis Ababa,,Rnd2,21,2025-06-01T00:00:00Z,2025-06-05,2025-06-07,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SOUTH ETHIOPIA,KOORE,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,21,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SOUTH ETHIOPIA,SODO REGIOPOLIS,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,21,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,34,26,60,29,23,52,8,Fail,moderate,0,2,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,12.5,0,0,62.5,0,0.13
ETH,SOUTH ETHIOPIA,SOUTH OMO,Addis Ababa,,Rnd1,26,2025-02-17T00:00:00Z,2025-02-21,2025-03-01,70,50,120,68,48,116,4,Fail,moderate,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
ETH,SOUTH ETHIOPIA,SOUTH OMO,Addis Ababa,,Rnd2,43,2025-05-27T00:00:00Z,2025-05-31,2025-06-05,70,60,130,70,57,127,3,Pass,high,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.02
ETH,SOUTH ETHIOPIA,SOUTH OMO,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,44,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,81,59,140,77,56,133,7,Fail,moderate,0,1,3,0,0,1,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,14.29,42.86,0,0,14.29,28.57,0.05
ETH,SOUTH ETHIOPIA,WOLAITA,Addis Ababa,,Rnd1,130,2025-02-18T00:00:00Z,2025-02-22,2025-03-01,220,190,410,216,186,402,8,Fail,moderate,0,1,3,2,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,12.5,37.5,25,0,0,25,0.02
ETH,SOUTH ETHIOPIA,WOLAITA,Addis Ababa,,Rnd2,124,2025-05-28T00:00:00Z,2025-06-01,2025-06-11,197,193,390,195,187,382,8,Fail,moderate,0,2,3,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,37.5,0,0,37.5,0,0.02
ETH,SOUTH ETHIOPIA,WOLAITA,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,106,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,152,148,300,150,148,298,2,Pass,high,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.01
ETH,SOUTH WEST,BENCH SHEKO,ADDIS ABABA,nOPV2,Rnd1,20,2022-04-17T00:00:00Z,2022-04-21,2022-04-22,18,42,60,16,40,56,4,Fail,moderate,0,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,50,25,0,0,25,0.07
ETH,SOUTH WEST,DAWRO,ADDIS ABABA,nOPV2,Rnd1,21,2022-04-16T00:00:00Z,2022-04-20,2022-04-22,26,34,60,22,33,55,5,Fail,moderate,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,80,0,0.08
ETH,SOUTH WEST,KEFA,ADDIS ABABA,nOPV2,Rnd1,24,2022-04-11T00:00:00Z,2022-04-15,2022-04-21,44,36,80,39,34,73,7,Fail,moderate,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,85.71,0,0.09
ETH,SOUTH WEST,KONTA,ADDIS ABABA,nOPV2,Rnd1,21,2022-04-16T00:00:00Z,2022-04-20,2022-04-21,29,31,60,27,30,57,3,Pass,high,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.05
ETH,SOUTH WEST,SHEKA,ADDIS ABABA,nOPV2,Rnd1,18,2022-04-15T00:00:00Z,2022-04-19,2022-04-22,24,26,50,23,22,45,15,Fail,poor,0,1,1,0,0,3,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,20,66.67,0.3
ETH,SOUTH WEST,WEST OMO,ADDIS ABABA,nOPV2,Rnd1,21,2022-04-15T00:00:00Z,2022-04-19,2022-04-20,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SOUTHWEST ETHIOPIA,BENCH SHEKO,Addis Ababa,,Rnd1,43,2025-02-20T00:00:00Z,2025-02-24,2025-02-27,65,65,130,62,64,126,4,Fail,moderate,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,75,0,0.03
ETH,SOUTHWEST ETHIOPIA,BENCH SHEKO,Addis Ababa,,Rnd2,44,2025-05-27T00:00:00Z,2025-05-31,2025-06-05,68,62,130,67,61,128,2,Pass,high,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.02
ETH,SOUTHWEST ETHIOPIA,DAWRO,Addis Ababa,,Rnd1,68,2025-02-18T00:00:00Z,2025-02-22,2025-03-01,136,84,220,132,82,214,6,Fail,moderate,0,0,5,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33,0,0,16.67,0,0.03
ETH,SOUTHWEST ETHIOPIA,DAWRO,Addis Ababa,,Rnd2,63,2025-05-30T00:00:00Z,2025-06-03,2025-06-05,90,90,180,88,88,176,4,Fail,moderate,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,25,0,25,0,0.02
ETH,SOUTHWEST ETHIOPIA,KAFFA,Addis Ababa,,Rnd1,106,2025-02-17T00:00:00Z,2025-02-21,2025-02-28,156,154,310,149,152,301,9,Fail,poor,0,0,3,1,0,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,33.33,11.11,0,55.56,0,0.03
ETH,SOUTHWEST ETHIOPIA,KAFFA,Addis Ababa,,Rnd2,106,2025-05-26T00:00:00Z,2025-05-30,2025-06-06,153,157,310,153,156,309,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
ETH,SOUTHWEST ETHIOPIA,KONTA,Addis Ababa,,Rnd1,22,2025-02-18T00:00:00Z,2025-02-22,2025-02-28,39,31,70,38,30,68,2,Pass,high,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
ETH,SOUTHWEST ETHIOPIA,KONTA,Addis Ababa,,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,29,31,60,26,30,56,4,Fail,moderate,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,0.07
ETH,SOUTHWEST ETHIOPIA,SHEKA,Addis Ababa,,Rnd1,42,2025-02-22T00:00:00Z,2025-02-26,2025-02-28,58,62,120,58,62,120,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SOUTHWEST ETHIOPIA,SHEKA,Addis Ababa,,Rnd2,42,2025-05-30T00:00:00Z,2025-06-03,2025-06-05,65,55,120,65,54,119,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.01
ETH,SOUTHWEST ETHIOPIA,WEST OMO,Addis Ababa,,Rnd1,45,2025-02-19T00:00:00Z,2025-02-23,2025-03-01,79,61,140,79,61,140,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SOUTHWEST ETHIOPIA,WEST OMO,Addis Ababa,,Rnd2,42,2025-05-30T00:00:00Z,2025-06-03,2025-06-06,71,49,120,71,48,119,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.01
ETH,SWEP,BENCH SHEKO,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,63,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,97,93,190,97,91,188,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.01
ETH,SWEP,BENCH SHEKO,ETH-2026-03-nOPV2-sNID,nOPV2,Rnd5,7,2026-03-24T00:00:00Z,2026-03-28,2026-03-29,22,18,40,22,18,40,20,Fail,very poor,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5
ETH,SWEP,DAWRO,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,87,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,130,130,260,127,128,255,5,Fail,moderate,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,20,0,0,0,0.02
ETH,SWEP,KAFFA,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,114,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,167,183,350,164,181,345,5,Fail,moderate,0,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,20,0,0.01
ETH,SWEP,KAFFA,ETH-2026-03-nOPV2-sNID,nOPV2,Rnd5,5,2026-03-23T00:00:00Z,2026-03-27,2026-03-27,4,6,10,4,6,10,50,Fail,very poor,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5
ETH,SWEP,KONTA,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,22,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,30,40,70,30,40,70,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SWEP,SHEKA,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,46,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,71,69,140,71,69,140,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SWEP,WEST OMO,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,45,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,61,79,140,59,79,138,2,Pass,high,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0.01
ETH,TIGRAY,CENTRAL,Addis Ababa,,Rnd1,105,2025-02-27T00:00:00Z,2025-03-03,2025-03-05,135,165,300,94,113,207,93,Fail,very poor,0,29,13,0,0,50,1,0,0,0,1,0,10,2,0,0,0,0,0,0,0,0,0,31.18,13.98,0,0,53.76,1.08,0.31
ETH,TIGRAY,CENTRAL,Addis Ababa,,Rnd2,106,2025-05-29T00:00:00Z,2025-06-02,2025-06-09,158,152,310,143,125,268,42,Fail,very poor,0,2,7,0,0,32,1,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,4.76,16.67,0,0,76.19,2.38,0.14
ETH,TIGRAY,CENTRAL,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,128,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,190,180,370,182,167,349,21,Fail,very poor,0,1,3,1,0,15,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4.76,14.29,4.76,0,71.43,4.76,0.06
ETH,TIGRAY,CENTRAL ZONE,Mekelle,nOPV2,Rnd1,256,2024-04-27T00:00:00Z,2024-05-01,2024-06-17,379,371,750,250,256,506,244,Fail,very poor,2,12,13,2,0,211,4,0,1,0,3,2,6,1,0,1,0,0,0,1,0,0,0.82,4.92,5.33,0.82,0,86.48,1.64,0.33
ETH,TIGRAY,CENTRAL ZONE,Mekelle,nOPV2,Rnd2,249,2024-06-13T00:00:00Z,2024-06-17,2024-06-20,359,341,700,306,285,591,109,Fail,very poor,1,9,18,0,1,78,2,0,3,1,5,2,4,2,0,0,0,0,1,0,0,0,0.92,8.26,16.51,0,0.92,71.56,1.83,0.16
ETH,TIGRAY,EASTERN,Addis Ababa,,Rnd1,85,2025-02-17T00:00:00Z,2025-02-21,2025-03-07,124,126,250,112,115,227,23,Fail,very poor,0,1,4,0,0,17,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4.35,17.39,0,0,73.91,4.35,0.09
ETH,TIGRAY,EASTERN,Addis Ababa,,Rnd2,84,2025-06-02T00:00:00Z,2025-06-06,2025-06-09,122,118,240,119,113,232,8,Fail,moderate,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,87.5,0,0.03
ETH,TIGRAY,EASTERN,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,120,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,184,146,330,179,145,324,6,Fail,moderate,0,1,2,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16.67,33.33,0,0,33.33,16.67,0.02
ETH,TIGRAY,EASTERN ZONE,Mekelle,nOPV2,Rnd1,209,2024-05-02T00:00:00Z,2024-05-06,2024-06-19,321,279,600,215,179,394,206,Fail,very poor,1,7,11,0,0,171,16,0,0,2,0,0,9,0,0,0,0,0,1,0,0,0,0.49,3.4,5.34,0,0,83.01,7.77,0.34
ETH,TIGRAY,EASTERN ZONE,Mekelle,nOPV2,Rnd2,167,2024-06-13T00:00:00Z,2024-06-17,2024-06-21,254,226,480,188,172,360,120,Fail,very poor,0,1,5,0,0,106,8,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0.83,4.17,0,0,88.33,6.67,0.25
ETH,TIGRAY,MEKELLE,Addis Ababa,,Rnd1,42,2025-02-27T00:00:00Z,2025-03-03,2025-03-05,62,58,120,45,42,87,33,Fail,very poor,0,7,6,0,0,20,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,21.21,18.18,0,0,60.61,0,0.28
ETH,TIGRAY,MEKELLE,Addis Ababa,,Rnd2,45,2025-05-30T00:00:00Z,2025-06-03,2025-06-09,65,65,130,65,62,127,3,Pass,high,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
ETH,TIGRAY,MEKELLE,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,63,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,95,85,180,95,83,178,2,Pass,high,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0.01
ETH,TIGRAY,MEKELLE,Mekelle,nOPV2,Rnd1,84,2024-05-03T00:00:00Z,2024-05-07,2024-05-10,123,117,240,58,59,117,123,Fail,very poor,1,7,14,8,0,59,34,0,3,1,0,8,2,0,0,0,0,0,1,0,0,0,0.81,5.69,11.38,6.5,0,47.97,27.64,0.51
ETH,TIGRAY,MEKELLE,Mekelle,nOPV2,Rnd2,85,2024-06-13T00:00:00Z,2024-06-17,2024-06-21,135,105,240,119,87,206,34,Fail,very poor,0,3,9,0,0,20,2,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,8.82,26.47,0,0,58.82,5.88,0.14
ETH,TIGRAY,NORTH WESTERN,Addis Ababa,,Rnd1,84,2025-02-27T00:00:00Z,2025-03-03,2025-03-05,133,107,240,122,91,213,27,Fail,very poor,0,6,12,0,0,9,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,22.22,44.44,0,0,33.33,0,0.11
ETH,TIGRAY,NORTH WESTERN,Addis Ababa,,Rnd2,85,2025-06-02T00:00:00Z,2025-06-06,2025-06-08,150,100,250,126,74,200,50,Fail,very poor,1,1,8,0,0,40,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,1,2,2,16,0,0,80,0,0.2
ETH,TIGRAY,NORTH WESTERN,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,84,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,129,111,240,126,102,228,12,Fail,poor,0,0,2,0,0,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,16.67,0,0,83.33,0,0.05
ETH,TIGRAY,NORTH WESTERN ZONE,Mekelle,nOPV2,Rnd1,126,2024-04-27T00:00:00Z,2024-05-01,2024-05-10,194,176,370,94,78,172,198,Fail,very poor,2,3,15,1,1,165,11,0,0,0,2,2,9,2,1,0,0,0,1,0,0,0,1.01,1.52,7.58,0.51,0.51,83.33,5.56,0.54
ETH,TIGRAY,NORTH WESTERN ZONE,Mekelle,nOPV2,Rnd2,105,2024-06-13T00:00:00Z,2024-06-17,2024-06-19,138,162,300,87,113,200,100,Fail,very poor,0,3,7,1,0,89,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,7,1,0,89,0,0.33
ETH,TIGRAY,SOUTH EASTERN ZONE,Mekelle,nOPV2,Rnd1,105,2024-05-03T00:00:00Z,2024-05-07,2024-06-22,147,153,300,75,74,149,151,Fail,very poor,1,8,11,0,0,117,14,0,1,0,1,1,5,3,0,0,0,0,1,0,0,0,0.66,5.3,7.28,0,0,77.48,9.27,0.5
ETH,TIGRAY,SOUTH EASTERN ZONE,Mekelle,nOPV2,Rnd2,42,2024-06-13T00:00:00Z,2024-06-17,2024-06-26,60,60,120,33,33,66,54,Fail,very poor,0,2,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,96.3,0,0.45
ETH,TIGRAY,SOUTHEASTERN,Addis Ababa,,Rnd1,42,2025-02-28T00:00:00Z,2025-03-04,2025-03-07,64,56,120,50,43,93,27,Fail,very poor,1,3,3,0,0,18,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,3.7,11.11,11.11,0,0,66.67,7.41,0.22
ETH,TIGRAY,SOUTHEASTERN,Addis Ababa,,Rnd2,42,2025-06-02T00:00:00Z,2025-06-06,2025-06-09,69,51,120,63,44,107,13,Fail,poor,0,2,2,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,15.38,0,0,69.23,0,0.11
ETH,TIGRAY,SOUTHEASTERN,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,32,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,63,57,120,60,56,116,4,Fail,moderate,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,25,0,0,50,0,0.03
ETH,TIGRAY,SOUTHEREN,Addis Ababa,,Rnd1,86,2025-02-27T00:00:00Z,2025-03-03,2025-03-06,119,121,240,87,87,174,66,Fail,very poor,0,9,14,0,0,41,2,0,1,0,0,1,11,1,0,0,0,0,0,0,0,0,0,13.64,21.21,0,0,62.12,3.03,0.28
ETH,TIGRAY,SOUTHEREN,Addis Ababa,,Rnd2,64,2025-06-02T00:00:00Z,2025-06-06,2025-06-08,99,81,180,93,77,170,10,Fail,poor,0,3,3,0,0,3,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,30,30,0,0,30,10,0.06
ETH,TIGRAY,SOUTHEREN,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,84,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,119,121,240,115,119,234,6,Fail,moderate,0,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.03
ETH,TIGRAY,SOUTHERN ZONE,Mekelle,nOPV2,Rnd1,103,2024-05-03T00:00:00Z,2024-05-07,2024-06-21,137,163,300,111,138,249,51,Fail,very poor,0,1,5,0,0,44,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1.96,9.8,0,0,86.27,1.96,0.17
ETH,TIGRAY,SOUTHERN ZONE,Mekelle,nOPV2,Rnd2,63,2024-06-14T00:00:00Z,2024-06-18,2024-06-21,89,91,180,84,90,174,6,Fail,moderate,0,1,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.67,16.67,16.67,0,50,0,0.03
