country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_other,abs_reason_travelled,abs_reason_farm,abs_reason_market,abs_reason_school,abs_reason_in_playground,nc_reason_no_felt_need,nc_reason_others,nc_reason_child_sick,nc_reason_vaccines_safety,nc_reason_religious_cultural,nc_reason_no_care_giver_consent,nc_reason_poliofree,nc_reason_too_many_rnd,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child,nc_reason_covid_19,nc_reason_nopvconcern,year,missed_child,r_security,r_childnotborn,care_giver_informed_sia,tot_r,prct_r_childnotborn,prct_r_security
NIE,Taraba,Bali,NGA-2021-020-2,bOPV,Rnd9,6,2021-09-13,2021-09-17,2021-09-18,31,29,60,31,29,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2021,0,0,0,60,0,0,0
NIE,Taraba,Bali,NGA-20DS-01-2020,bOPV,,6,2020-02-16,2020-02-20,2020-02-21,27,33,60,26,33,59,1,Pass,high,0,0,1,,,,0,86.67,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2020,1,0,0,52,1,0,0
NIE,Taraba,Bali,NIE-2023-07-03_nOPV,nOPV2,Rnd3,6,2023-11-04,2023-11-08,2023-11-09,35,25,60,34,24,58,2,Pass,high,0,1,1,,,,0,96.67,,,,,,,,,,,,,,,0,50,50,,,,0,,,,2023,2,0,0,58,2,0,0
NIE,Taraba,Bali,NIE-2023-07-03_nOPV,nOPV2,Rnd4,6,2023-12-14,2023-12-18,2023-12-19,33,27,60,33,26,59,1,Pass,high,0,0,1,,,,0,58.33,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2023,1,0,0,35,1,0,0
NIE,Taraba,Bali,NIE-2024-nOPV2,nOPV2,Rnd2,6,2024-04-20,2024-04-24,2024-04-25,35,25,60,35,25,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2024,0,0,0,60,0,0,0
NIE,Taraba,Bali,NIE-2024-nOPV2,nOPV2,Rnd3,5,2024-09-28,2024-10-02,2024-10-03,24,26,50,24,25,49,11,Fail,poor,0,1,0,,,,10,98,,,,,,,,,,,,,,,0,9.09,0,,,,90.91,,,,2024,1,0,0,49,1,0,0
NIE,Taraba,Bali,NIE-2024-nOPV2,nOPV2,,7,2024-08-07,2024-08-11,2024-08-12,38,32,70,38,32,70,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2024,0,0,0,70,0,0,0
NIE,Taraba,Bali,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,1,2025-04-22,2025-04-26,2025-04-27,2,8,10,2,8,10,50,Fail,very poor,0,0,0,,,,50,100,,,,,,,,,,,,,,,0,0,0,,,,100,,,,2025,0,0,0,10,0,0,0
NIE,Taraba,Bali,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,6,2025-06-10,2025-06-14,2025-06-15,24,36,60,24,36,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2025,0,0,0,60,0,0,0
NIE,Taraba,Bali,OBR_name,bOPV,Rnd10,12,2021-10-17,2021-10-21,2021-10-22,63,57,120,62,56,118,2,Pass,high,0,1,1,,,,0,87.5,,,,,,,,,,,,,,,0,50,50,,,,0,,,,2021,2,0,0,105,2,0,0
NIE,Taraba,Bali,OBR_name,bOPV,Rnd3,6,2022-02-27,2022-03-03,2022-03-04,32,28,60,29,28,57,3,Pass,high,0,1,1,,,,0,100,,,,,,,,,,,,,,,0,33.33,33.33,,,,0,,,,2022,3,0,1,60,3,33.33,0
NIE,Taraba,Bali,OBR_name,bOPV,Rnd9,6,2022-09-03,2022-09-07,2022-09-08,28,32,60,28,30,58,2,Pass,high,0,0,2,,,,0,60,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2022,2,0,0,36,2,0,0
NIE,Taraba,Bali,OBR_name,bOPV,,6,2021-08-12,2021-08-16,2021-08-17,31,29,60,31,29,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2021,0,0,0,60,0,0,0
NIE,Taraba,Donga,NGA-20DS-01-2020,bOPV,,6,2020-02-18,2020-02-22,2020-02-23,37,23,60,37,23,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2020,0,0,0,60,0,0,0
NIE,Taraba,Donga,NIE-2023-07-03_nOPV,nOPV2,Rnd3,6,2023-11-04,2023-11-08,2023-11-09,23,37,60,23,37,60,0,Pass,high,0,0,0,,,,0,65,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2023,0,0,0,39,0,0,0
NIE,Taraba,Donga,NIE-2023-07-03_nOPV,nOPV2,Rnd4,6,2023-12-14,2023-12-18,2023-12-19,30,30,60,29,29,58,2,Pass,high,0,0,2,,,,0,100,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2023,2,0,0,60,2,0,0
NIE,Taraba,Donga,NIE-2024-nOPV2,nOPV2,Rnd1,6,2024-03-02,2024-03-06,2024-03-07,26,34,60,23,33,56,4,Fail,moderate,0,1,3,,,,0,95,,,,,,,,,,,,,,,0,25,75,,,,0,,,,2024,4,0,0,57,4,0,0
NIE,Taraba,Donga,NIE-2024-nOPV2,nOPV2,Rnd2,6,2024-04-20,2024-04-24,2024-04-25,30,30,60,30,30,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2024,0,0,0,60,0,0,0
NIE,Taraba,Donga,NIE-2024-nOPV2,nOPV2,Rnd3,6,2024-09-28,2024-10-02,2024-10-03,42,18,60,40,17,57,3,Pass,high,0,0,3,,,,0,98.33,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2024,3,0,0,59,3,0,0
NIE,Taraba,Donga,NIE-2024-nOPV2,nOPV2,,6,2024-12-03,2024-12-07,2024-12-08,33,27,60,32,26,58,2,Pass,high,0,0,2,,,,0,96.67,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2024,2,0,0,58,2,0,0
NIE,Taraba,Donga,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,6,2025-04-22,2025-04-26,2025-04-27,40,20,60,39,20,59,1,Pass,high,0,0,1,,,,0,85,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2025,1,0,0,51,1,0,0
NIE,Taraba,Donga,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,6,2025-06-10,2025-06-14,2025-06-15,37,23,60,37,23,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2025,0,0,0,60,0,0,0
NIE,Taraba,Donga,OBR_name,bOPV,Rnd1,6,2022-01-24,2022-01-28,2022-01-29,33,27,60,33,27,60,0,Pass,high,0,0,0,,,,0,76.67,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2022,0,0,0,46,0,0,0
NIE,Taraba,Donga,OBR_name,bOPV,Rnd10,12,2021-10-18,2021-10-22,2021-10-23,57,63,120,56,60,116,4,Fail,moderate,0,1,3,,,,0,98.33,,,,,,,,,,,,,,,0,25,75,,,,0,,,,2021,4,0,0,118,4,0,0
NIE,Taraba,Donga,OBR_name,bOPV,Rnd3,6,2022-02-28,2022-03-04,2022-03-05,32,28,60,31,28,59,1,Pass,high,0,0,1,,,,0,100,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2022,1,0,0,60,1,0,0
NIE,Taraba,Donga,OBR_name,nOPV2,,12,2023-12-16,2023-12-20,2023-12-21,65,55,120,63,54,117,3,Pass,high,0,1,2,,,,0,97.5,,,,,,,,,,,,,,,0,33.33,66.67,,,,0,,,,2023,3,0,0,117,3,0,0
NIE,Taraba,Gashaka,NGA-2021-020-2,bOPV,Rnd9,6,2021-09-13,2021-09-17,2021-09-18,28,32,60,28,32,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2021,0,0,0,60,0,0,0
NIE,Taraba,Gashaka,NGA-20DS-01-2020,bOPV,,6,2020-02-17,2020-02-21,2020-02-22,37,23,60,37,23,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2020,0,0,0,60,0,0,0
NIE,Taraba,Gashaka,NIE-2023-07-03_nOPV,nOPV2,Rnd3,6,2023-11-04,2023-11-08,2023-11-09,34,26,60,34,26,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2023,0,0,0,60,0,0,0
NIE,Taraba,Gashaka,NIE-2023-07-03_nOPV,nOPV2,Rnd4,6,2023-12-14,2023-12-18,2023-12-19,33,27,60,31,27,58,2,Pass,high,0,1,1,,,,0,88.33,,,,,,,,,,,,,,,0,50,50,,,,0,,,,2023,2,0,0,53,2,0,0
NIE,Taraba,Gashaka,NIE-2024-nOPV2,nOPV2,Rnd1,6,2024-03-02,2024-03-06,2024-03-07,35,25,60,34,25,59,1,Pass,high,0,0,1,,,,0,66.67,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2024,1,0,0,40,1,0,0
NIE,Taraba,Gashaka,NIE-2024-nOPV2,nOPV2,Rnd2,6,2024-04-20,2024-04-24,2024-04-25,35,25,60,33,25,58,2,Pass,high,0,0,2,,,,0,100,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2024,2,0,0,60,2,0,0
NIE,Taraba,Gashaka,NIE-2024-nOPV2,nOPV2,Rnd3,4,2024-09-28,2024-10-02,2024-10-03,18,22,40,18,21,39,21,Fail,very poor,0,0,1,,,,20,100,,,,,,,,,,,,,,,0,0,4.76,,,,95.24,,,,2024,1,0,0,40,1,0,0
NIE,Taraba,Gashaka,NIE-2024-nOPV2,nOPV2,,8,2024-08-07,2024-08-11,2024-08-12,41,39,80,41,38,79,1,Pass,high,0,0,1,,,,0,98.75,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2024,1,0,0,79,1,0,0
NIE,Taraba,Gashaka,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,6,2025-04-22,2025-04-26,2025-04-27,30,30,60,29,30,59,1,Pass,high,0,0,1,,,,0,100,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2025,1,0,0,60,1,0,0
NIE,Taraba,Gashaka,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,6,2025-06-23,2025-06-27,2025-06-28,30,30,60,30,29,59,1,Pass,high,0,0,1,,,,0,100,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2025,1,0,0,60,1,0,0
NIE,Taraba,Gashaka,OBR_name,bOPV,Rnd1,6,2022-01-25,2022-01-29,2022-01-30,27,33,60,26,32,58,2,Pass,high,0,1,0,,,,0,100,,,,,,,,,,,,,,,0,50,0,,,,0,,,,2022,2,0,1,60,2,50,0
NIE,Taraba,Gashaka,OBR_name,bOPV,Rnd10,12,2021-10-17,2021-10-21,2021-10-22,63,57,120,62,56,118,2,Pass,high,0,0,2,,,,0,98.33,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2021,2,0,0,118,2,0,0
NIE,Taraba,Gashaka,OBR_name,bOPV,Rnd3,6,2022-02-28,2022-03-04,2022-03-05,34,26,60,33,25,58,2,Pass,high,0,0,2,,,,0,100,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2022,2,0,0,60,2,0,0
NIE,Taraba,Gashaka,OBR_name,bOPV,Rnd9,6,2022-09-04,2022-09-08,2022-09-09,23,37,60,23,35,58,2,Pass,high,0,1,1,,,,0,100,,,,,,,,,,,,,,,0,50,50,,,,0,,,,2022,2,0,0,60,2,0,0
NIE,Taraba,Gashaka,OBR_name,bOPV,,6,2021-08-15,2021-08-19,2021-08-20,23,37,60,22,36,58,2,Pass,high,0,0,2,,,,0,31.67,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2021,2,0,0,19,2,0,0
NIE,Taraba,Gassol,NGA-2021-020-2,bOPV,Rnd9,6,2021-09-13,2021-09-17,2021-09-18,35,25,60,33,24,57,3,Pass,high,0,0,3,,,,0,53.33,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2021,3,0,0,32,3,0,0
NIE,Taraba,Gassol,NGA-20DS-01-2020,bOPV,,6,2020-02-16,2020-02-20,2020-02-21,34,26,60,33,24,57,3,Pass,high,0,3,0,,,,0,100,,,,,,,,,,,,,,,0,100,0,,,,0,,,,2020,3,0,0,60,3,0,0
NIE,Taraba,Gassol,NIE-2023-07-03_nOPV,nOPV2,Rnd3,6,2023-11-04,2023-11-08,2023-11-09,32,28,60,32,28,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2023,0,0,0,60,0,0,0
NIE,Taraba,Gassol,NIE-2023-07-03_nOPV,nOPV2,Rnd4,6,2023-12-14,2023-12-18,2023-12-19,34,26,60,33,24,57,3,Pass,high,0,0,3,,,,0,100,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2023,3,0,0,60,3,0,0
NIE,Taraba,Gassol,NIE-2024-nOPV2,nOPV2,Rnd1,6,2024-03-02,2024-03-06,2024-03-07,38,22,60,38,22,60,0,Pass,high,0,0,0,,,,0,88.33,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2024,0,0,0,53,0,0,0
NIE,Taraba,Gassol,NIE-2024-nOPV2,nOPV2,Rnd2,6,2024-04-20,2024-04-24,2024-04-25,27,33,60,27,33,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2024,0,0,0,60,0,0,0
NIE,Taraba,Gassol,NIE-2024-nOPV2,nOPV2,Rnd3,2,2024-09-28,2024-10-02,2024-10-03,11,9,20,11,7,18,42,Fail,very poor,0,1,1,,,,40,95,,,,,,,,,,,,,,,0,2.38,2.38,,,,95.24,,,,2024,2,0,0,19,2,0,0
NIE,Taraba,Gassol,NIE-2024-nOPV2,nOPV2,,10,2024-08-07,2024-08-11,2024-08-12,47,53,100,45,50,95,5,Fail,moderate,0,1,4,,,,0,100,,,,,,,,,,,,,,,0,20,80,,,,0,,,,2024,5,0,0,100,5,0,0
NIE,Taraba,Gassol,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,6,2025-04-22,2025-04-26,2025-04-27,27,33,60,27,33,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2025,0,0,0,60,0,0,0
NIE,Taraba,Gassol,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,6,2025-06-10,2025-06-14,2025-06-15,41,19,60,41,19,60,0,Pass,high,0,0,0,,,,0,78.33,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2025,0,0,0,47,0,0,0
NIE,Taraba,Gassol,OBR_name,bOPV,Rnd1,6,2022-01-23,2022-01-27,2022-01-28,28,32,60,27,30,57,3,Pass,high,0,2,1,,,,0,93.33,,,,,,,,,,,,,,,0,66.67,33.33,,,,0,,,,2022,3,0,0,56,3,0,0
NIE,Taraba,Gassol,OBR_name,bOPV,Rnd10,12,2021-10-17,2021-10-21,2021-10-22,55,65,120,53,65,118,2,Pass,high,1,0,1,,,,0,100,,,,,,,,,,,,,,,50,0,50,,,,0,,,,2021,2,0,0,120,2,0,0
NIE,Taraba,Gassol,OBR_name,bOPV,Rnd3,6,2022-02-27,2022-03-03,2022-03-04,27,33,60,27,32,59,1,Pass,high,0,0,1,,,,0,100,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2022,1,0,0,60,1,0,0
NIE,Taraba,Gassol,OBR_name,bOPV,Rnd9,6,2022-09-04,2022-09-08,2022-09-09,31,29,60,31,29,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2022,0,0,0,60,0,0,0
NIE,Taraba,Gassol,OBR_name,bOPV,,6,2021-08-16,2021-08-20,2021-08-21,31,29,60,30,29,59,1,Pass,high,0,0,1,,,,0,100,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2021,1,0,0,60,1,0,0
NIE,Taraba,Ibi,NGA-2021-020-2,bOPV,Rnd9,6,2021-09-13,2021-09-17,2021-09-18,29,31,60,29,31,60,0,Pass,high,0,0,0,,,,0,86.67,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2021,0,0,0,52,0,0,0
NIE,Taraba,Ibi,NIE-2023-07-03_nOPV,nOPV2,Rnd3,6,2023-11-04,2023-11-08,2023-11-09,32,28,60,32,28,60,0,Pass,high,0,0,0,,,,0,68.33,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2023,0,0,0,41,0,0,0
NIE,Taraba,Ibi,NIE-2024-nOPV2,nOPV2,Rnd1,6,2024-03-02,2024-03-06,2024-03-07,28,32,60,27,29,56,4,Fail,moderate,0,1,3,,,,0,73.33,,,,,,,,,,,,,,,0,25,75,,,,0,,,,2024,4,0,0,44,4,0,0
NIE,Taraba,Ibi,NIE-2024-nOPV2,nOPV2,Rnd2,6,2024-04-20,2024-04-24,2024-04-25,30,30,60,30,30,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2024,0,0,0,60,0,0,0
NIE,Taraba,Ibi,NIE-2024-nOPV2,nOPV2,Rnd3,4,2024-09-28,2024-10-02,2024-10-03,27,13,40,26,13,39,21,Fail,very poor,1,0,0,,,,20,100,,,,,,,,,,,,,,,4.76,0,0,,,,95.24,,,,2024,1,0,0,40,1,0,0
NIE,Taraba,Ibi,NIE-2024-nOPV2,nOPV2,Rnd4,2,2024-11-02,2024-11-06,2024-11-07,9,11,20,9,11,20,40,Fail,very poor,0,0,0,,,,40,100,,,,,,,,,,,,,,,0,0,0,,,,100,,,,2024,0,0,0,20,0,0,0
NIE,Taraba,Ibi,NIE-2024-nOPV2,nOPV2,,6,2024-12-02,2024-12-06,2024-12-07,31,29,60,30,29,59,1,Pass,high,0,0,1,,,,0,100,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2024,1,0,0,60,1,0,0
NIE,Taraba,Ibi,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,6,2025-04-22,2025-04-26,2025-04-27,32,28,60,32,28,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2025,0,0,0,60,0,0,0
NIE,Taraba,Ibi,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,6,2025-06-10,2025-06-14,2025-06-15,33,27,60,33,27,60,0,Pass,high,0,0,0,,,,0,85,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2025,0,0,0,51,0,0,0
NIE,Taraba,Ibi,OBR_name,bOPV,Rnd1,6,2022-01-24,2022-01-28,2022-01-29,29,31,60,28,31,59,1,Pass,high,0,0,1,,,,0,100,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2022,1,0,0,60,1,0,0
NIE,Taraba,Ibi,OBR_name,bOPV,Rnd10,12,2021-10-18,2021-10-22,2021-10-23,64,56,120,62,56,118,2,Pass,high,0,1,0,,,,0,98.33,,,,,,,,,,,,,,,0,50,0,,,,0,,,,2021,2,0,1,118,2,50,0
NIE,Taraba,Ibi,OBR_name,bOPV,Rnd3,6,2022-02-28,2022-03-04,2022-03-05,39,21,60,37,21,58,2,Pass,high,0,0,2,,,,0,100,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2022,2,0,0,60,2,0,0
NIE,Taraba,Ibi,OBR_name,bOPV,Rnd9,6,2022-09-05,2022-09-09,2022-09-10,40,20,60,40,20,60,0,Pass,high,0,0,0,,,,0,98.33,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2022,0,0,0,59,0,0,0
NIE,Taraba,Ibi,OBR_name,bOPV,,6,2021-08-16,2021-08-20,2021-08-21,30,30,60,30,30,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2021,0,0,0,60,0,0,0
NIE,Taraba,Jalingo,NGA-2021-020-2,bOPV,Rnd9,6,2021-09-12,2021-09-16,2021-09-17,32,28,60,32,28,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2021,0,0,0,60,0,0,0
NIE,Taraba,Jalingo,NGA-20DS-01-2020,bOPV,,7,2020-02-14,2020-02-18,2020-02-19,38,32,70,37,32,69,1,Pass,high,0,1,0,,,,0,98.57,,,,,,,,,,,,,,,0,100,0,,,,0,,,,2020,1,0,0,69,1,0,0
NIE,Taraba,Jalingo,NIE-2023-07-03_nOPV,nOPV2,Rnd3,6,2023-11-04,2023-11-08,2023-11-09,33,27,60,32,25,57,3,Pass,high,0,0,3,,,,0,98.33,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2023,3,0,0,59,3,0,0
NIE,Taraba,Jalingo,NIE-2023-07-03_nOPV,nOPV2,Rnd4,6,2023-12-14,2023-12-18,2023-12-19,33,27,60,25,22,47,13,Fail,poor,1,11,1,,,,0,78.33,,,,,,,,,,,,,,,7.69,84.62,7.69,,,,0,,,,2023,13,0,0,47,13,0,0
NIE,Taraba,Jalingo,NIE-2024-nOPV2,nOPV2,Rnd1,6,2024-03-02,2024-03-06,2024-03-07,32,28,60,32,28,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2024,0,0,0,60,0,0,0
NIE,Taraba,Jalingo,NIE-2024-nOPV2,nOPV2,Rnd2,6,2024-04-20,2024-04-24,2024-04-25,33,27,60,33,25,58,2,Pass,high,0,1,1,,,,0,96.67,,,,,,,,,,,,,,,0,50,50,,,,0,,,,2024,2,0,0,58,2,0,0
NIE,Taraba,Jalingo,NIE-2024-nOPV2,nOPV2,Rnd3,3,2024-09-28,2024-10-02,2024-10-03,17,13,30,16,12,28,32,Fail,very poor,0,0,2,,,,30,100,,,,,,,,,,,,,,,0,0,6.25,,,,93.75,,,,2024,2,0,0,30,2,0,0
NIE,Taraba,Jalingo,NIE-2024-nOPV2,nOPV2,,9,2024-08-07,2024-08-11,2024-08-12,58,32,90,58,32,90,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2024,0,0,0,90,0,0,0
NIE,Taraba,Jalingo,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,6,2025-06-10,2025-06-14,2025-06-15,32,28,60,28,24,52,8,Fail,moderate,0,8,0,,,,0,86.67,,,,,,,,,,,,,,,0,100,0,,,,0,,,,2025,8,0,0,52,8,0,0
NIE,Taraba,Jalingo,OBR_name,bOPV,Rnd1,7,2022-01-16,2022-01-20,2022-01-21,41,29,70,40,29,69,1,Pass,high,0,1,0,,,,0,100,,,,,,,,,,,,,,,0,100,0,,,,0,,,,2022,1,0,0,70,1,0,0
NIE,Taraba,Jalingo,OBR_name,bOPV,Rnd10,12,2021-10-17,2021-10-21,2021-10-22,61,59,120,59,57,116,4,Fail,moderate,0,0,4,,,,0,66.67,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2021,4,0,0,80,4,0,0
NIE,Taraba,Jalingo,OBR_name,bOPV,Rnd3,6,2022-02-27,2022-03-03,2022-03-04,31,29,60,31,27,58,2,Pass,high,1,0,1,,,,0,100,,,,,,,,,,,,,,,50,0,50,,,,0,,,,2022,2,0,0,60,2,0,0
NIE,Taraba,Jalingo,OBR_name,bOPV,Rnd9,6,2022-09-04,2022-09-08,2022-09-09,23,37,60,22,36,58,2,Pass,high,0,1,1,,,,0,81.67,,,,,,,,,,,,,,,0,50,50,,,,0,,,,2022,2,0,0,49,2,0,0
NIE,Taraba,Jalingo,OBR_name,bOPV,,6,2021-08-15,2021-08-19,2021-08-20,25,35,60,23,28,51,9,Fail,poor,0,1,8,,,,0,98.33,,,,,,,,,,,,,,,0,11.11,88.89,,,,0,,,,2021,9,0,0,59,9,0,0
NIE,Taraba,Karim Lamido,NGA-2021-020-2,bOPV,Rnd9,6,2021-09-13,2021-09-17,2021-09-18,29,31,60,29,31,60,0,Pass,high,0,0,0,,,,0,55,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2021,0,0,0,33,0,0,0
NIE,Taraba,Karim Lamido,NGA-20DS-01-2020,bOPV,,6,2020-02-16,2020-02-20,2020-02-21,23,37,60,23,37,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2020,0,0,0,60,0,0,0
NIE,Taraba,Karim Lamido,NIE-2023-07-03_nOPV,nOPV2,Rnd4,6,2023-12-14,2023-12-18,2023-12-19,32,28,60,32,28,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2023,0,0,0,60,0,0,0
NIE,Taraba,Karim Lamido,NIE-2024-nOPV2,nOPV2,Rnd1,6,2024-03-02,2024-03-06,2024-03-07,29,31,60,29,31,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2024,0,0,0,60,0,0,0
NIE,Taraba,Karim Lamido,NIE-2024-nOPV2,nOPV2,Rnd2,6,2024-04-20,2024-04-24,2024-04-25,32,28,60,32,28,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2024,0,0,0,60,0,0,0
NIE,Taraba,Karim Lamido,NIE-2024-nOPV2,nOPV2,Rnd3,5,2024-09-28,2024-10-02,2024-10-03,28,22,50,28,22,50,10,Fail,poor,0,0,0,,,,10,100,,,,,,,,,,,,,,,0,0,0,,,,100,,,,2024,0,0,0,50,0,0,0
NIE,Taraba,Karim Lamido,NIE-2024-nOPV2,nOPV2,Rnd4,1,2024-11-02,2024-11-06,2024-11-07,3,7,10,3,5,8,52,Fail,very poor,0,0,1,,,,50,90,,,,,,,,,,,,,,,0,0,1.92,,,,96.15,,,,2024,2,1,0,9,2,0,1.92
NIE,Taraba,Karim Lamido,NIE-2024-nOPV2,nOPV2,,6,2024-12-02,2024-12-06,2024-12-07,27,33,60,24,32,56,4,Fail,moderate,0,4,0,,,,0,93.33,,,,,,,,,,,,,,,0,100,0,,,,0,,,,2024,4,0,0,56,4,0,0
NIE,Taraba,Karim Lamido,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,6,2025-04-22,2025-04-26,2025-04-27,32,28,60,32,28,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2025,0,0,0,60,0,0,0
NIE,Taraba,Karim Lamido,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,6,2025-06-10,2025-06-14,2025-06-15,24,36,60,23,35,58,2,Pass,high,0,0,2,,,,0,78.33,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2025,2,0,0,47,2,0,0
NIE,Taraba,Karim Lamido,OBR_name,bOPV,Rnd1,6,2022-01-24,2022-01-28,2022-01-29,31,29,60,31,29,60,0,Pass,high,0,0,0,,,,0,100,,,,,,,,,,,,,,,0,0,0,,,,0,,,,2022,0,0,0,60,0,0,0
NIE,Taraba,Karim Lamido,OBR_name,bOPV,Rnd10,12,2021-10-16,2021-10-20,2021-10-21,59,61,120,59,60,119,1,Pass,high,0,0,1,,,,0,100,,,,,,,,,,,,,,,0,0,100,,,,0,,,,2021,1,0,0,120,1,0,0
